FOODID;EUFDNAME;BESTLOC;ACQTYPE;METHTYPE
33098;VITK;3,058;S;R
33098;CA;22,70;S;R
33098;FE;1,849;S;R
33098;ID;6,58;S;R
33098;K;219,24;S;R
33098;MG;55,853;S;R
33098;NA;433,72;S;R
33098;NACL;1105,12;S;R
33098;P;178,4;S;R
33098;SE;7,373;S;R
33098;ZN;1,492;S;R
33098;FAFRE;3,822;S;R
33098;FAPU;1,095;S;R
33098;FAMCIS;1,2400;S;R
33098;FASAT;1,4298;S;R
33098;FATRN;0,0569;S;R
33098;FAPUN3;0,1283;S;R
33098;FAPUN6;0,965;S;R
33098;F18D2CN6;963,726;S;R
33098;F18D3N3;128,256;S;R
33098;F20D5N3;0;S;R
33098;F22D6N3;0;S;R
33098;TRP;122,6;S;R
33098;CHOLE;0,09;S;R
33098;STERT;58,66;S;R
33100;ENERC;1310,14;S;R
33100;CHOAVL;59,220;S;R
33100;FAT;3,176;S;R
33100;PROT;9,55;S;R
33100;ALC;0;S;R
33100;FIBC;2,938;S;R
33100;OA;0;S;R
33100;SUGOH;0;S;R
33100;STARCH;58,26;S;R
33100;SUGAR;0,958;S;R
33100;FRUS;0,040;S;R
33100;GALS;0;S;R
33100;GLUS;0,040;S;R
33100;LACS;0;S;R
33100;MALS;0,72;S;R
33100;SUCS;0,162;S;R
33100;PSACNCS;0,75;S;R
33100;FIBINS;2,19;S;R
33100;FOL;29,59;S;R
33100;NIAEQ;2,464;S;R
33100;NIA;0,966;S;R
33100;VITPYRID;0,09;S;R
33100;RIBF;0,072;S;R
33100;THIA;0,0592;S;R
33100;VITB12;0;S;R
33100;VITC;0;S;R
33100;VITA;0,259;S;R
33100;CAROTENS;3,4;S;R
33100;VITD;0;S;R
33100;VITE;0,485;S;R
33100;VITK;2,000;S;R
33100;CA;18,67;S;R
33100;FE;0,768;S;R
33100;ID;8,14;S;R
33100;K;137,71;S;R
33100;MG;25,393;S;R
33100;NA;431,53;S;R
33100;NACL;1099,55;S;R
33100;P;100,6;S;R
33100;SE;8,027;S;R
33100;ZN;0,732;S;R
33100;FAFRE;2,710;S;R
33100;FAPU;0,816;S;R
33100;FAMCIS;0,8503;S;R
33100;FASAT;1,0045;S;R
33100;FATRN;0,0390;S;R
33100;FAPUN3;0,0875;S;R
33100;FAPUN6;0,727;S;R
33100;F18D2CN6;726,197;S;R
33100;F18D3N3;87,457;S;R
33100;F20D5N3;0;S;R
33100;F22D6N3;0;S;R
33100;TRP;106,1;S;R
33100;CHOLE;0,06;S;R
33100;STERT;47,05;S;R
33101;ENERC;422,55;S;R
33101;CHOAVL;19,588;S;R
33101;FAT;0,824;S;R
33101;PROT;3,01;S;R
33101;ALC;0;S;R
33101;FIBC;0,988;S;R
33101;OA;0;S;R
33101;SUGOH;0;S;R
33101;STARCH;19,44;S;R
33101;SUGAR;0,147;S;R
33101;FRUS;0,029;S;R
33101;GALS;0;S;R
33101;GLUS;0,059;S;R
33101;LACS;0;S;R
33101;MALS;0;S;R
33101;SUCS;0,059;S;R
33101;PSACNCS;0,29;S;R
33101;FIBINS;0,59;S;R
33101;FOL;6,19;S;R
33101;NIAEQ;0,725;S;R
33101;NIA;0,265;S;R
33101;VITPYRID;0,02;S;R
33101;RIBF;0,012;S;R
33101;THIA;0,0236;S;R
33101;VITB12;0;S;R
33101;VITC;0;S;R
33101;VITA;0,107;S;R
33101;CAROTENS;58,2;S;R
33101;VITD;0;S;R
33101;VITE;0,145;S;R
33101;VITK;0,959;S;R
33101;CA;9,11;S;R
33101;FE;0,978;S;R
33101;ID;15,45;S;R
33101;K;79,93;S;R
33101;MG;9,912;S;R
33101;NA;195,08;S;R
33101;NACL;497,06;S;R
33101;P;41,8;S;R
33101;SE;2,321;S;R
33101;ZN;0,355;S;R
33101;FAFRE;0,761;S;R
33101;FAPU;0,351;S;R
33101;FAMCIS;0,3225;S;R
33101;FASAT;0,0869;S;R
33101;FATRN;0;S;R
33101;FAPUN3;0,0579;S;R
33101;FAPUN6;0,293;S;R
33101;F18D2CN6;293,209;S;R
33101;F18D3N3;57,861;S;R
33101;F20D5N3;0;S;R
33101;F22D6N3;0;S;R
33101;TRP;38,3;S;R
33101;CHOLE;0,02;S;R
33101;STERT;17,61;S;R
33102;ENERC;2441,47;S;S
33102;CHOAVL;15,67;F;E
33102;FAT;45,77;F;E
33102;PROT;24,47;F;E
33102;ALC;0;F;E
33102;FIBC;8,2;F;E
33102;STARCH;1,49;S;S
33102;SUGAR;14,18;F;E
33102;LACS;0;S;U
33102;FOL;105;F;E
33102;NIAEQ;12,067;S;S
33102;NIA;12,067;F;E
33102;VITPYRID;0,405;F;E
33102;RIBF;0,082;F;E
33102;THIA;0,074;F;E
33102;VITB12;0;F;E
33102;VITC;0,8;F;E
33102;VITA;0;S;S
33102;CAROTENS;0;S;S
33102;VITD;0;F;E
33102;VITE;6,050;S;S
33102;VITK;0;F;E
33102;CA;54;F;E
33102;FE;1,38;F;E
33102;K;640;F;E
33102;MG;154;F;E
33102;NA;279;F;E
33102;NACL;710,89;S;T
33102;P;347;F;E
33102;SE;3;F;E
33102;ZN;2,89;F;E
33102;FAFRE;43,5470;S;S
33102;FAPU;13,331;F;E
33102;FAMCIS;22,644;F;E
33102;FASAT;7,572;F;E
33102;FATRN;0;S;S
33102;FAPUN3;0,0660;S;S
33102;FAPUN6;13,1660;S;S
33102;F18D2CN6;13166;F;E
33102;F18D3N3;33;F;E
33102;F20D5N3;0;F;E
33102;F22D6N3;0;F;E
33102;CHOLE;0;F;E
33103;ENERC;429,25;S;S
33103;CHOAVL;14,022;S;R
33103;FAT;2,712;S;R
33103;PROT;3,5;L;P
33103;ALC;0;S;R
33103;FIBC;3,5;L;P
33103;OA;0,233;S;R
33103;SUGOH;0;S;R
33103;STARCH;0,84;S;R
33103;SUGAR;12,532;S;S
33103;FRUS;0,187;S;R
33103;GALS;1,700;S;R
33103;GLUS;1,887;S;R
33103;LACS;0;L;P
33103;MALS;0,00;S;R
33103;SUCS;8,757;S;R
33103;PSACNCS;0,07;S;R
33103;FIBINS;0,13;S;R
33103;FOL;6,00;S;R
33103;NIAEQ;0,749;S;R
33103;NIA;0,115;S;R
33103;VITPYRID;0,05;S;R
33103;RIBF;0,159;S;R
33103;THIA;0,0300;S;R
33103;VITB12;0,34;S;R
33103;VITC;2,59;S;R
33103;VITA;22,525;S;R
33103;CAROTENS;26,4;S;R
33103;VITD;1;L;P
33103;VITE;0,106;S;R
33103;VITK;1,062;S;R
33103;CA;120;L;P
33103;FE;0,106;S;R
33103;ID;12,40;S;R
33103;K;149,48;S;R
33103;MG;10,446;S;R
33103;NA;37,19;S;R
33103;NACL;94,77;S;R
33103;P;78,5;S;R
33103;SE;2,498;S;R
33103;ZN;0,388;S;R
33103;FAFRE;2,404;S;R
33103;FAPU;0,064;S;R
33103;FAMCIS;0,5597;S;R
33103;FASAT;1,7112;S;R
33103;FATRN;0,0694;S;R
33103;FAPUN3;0,0119;S;R
33103;FAPUN6;0,038;S;R
33103;F18D2CN6;38,087;S;R
33103;F18D3N3;11,817;S;R
33103;F20D5N3;0;S;R
33103;F22D6N3;0;S;R
33103;TRP;38,0;S;R
33103;CHOLE;8,49;S;R
33103;STERT;1,06;S;R
33105;ENERC;1596;F;E
33105;CHOAVL;76,76;F;E
33105;FAT;2,63;F;E
33105;PROT;10,34;F;E
33105;ALC;0;F;E
33105;FIBC;3;F;E
33105;STARCH;74,00;S;S
33105;SUGAR;2,76;F;E
33105;FOL;186;F;E
33105;NIAEQ;5,130;S;S
33105;NIA;5,13;F;E
33105;VITPYRID;0,044;F;E
33105;RIBF;0,32;F;E
